"game_id","turn_number","nickname","rack","location","move","points","score","turn_type"
"giVSMoV9",14,"BasicBot","EEIKLNR","7J","I.",14,169,"Play"
"giVSMoV9",15,"Henning","BBIIUVW","M9",".I",9,222,"Play"
"giVSMoV9",16,"BasicBot","EEHKLNR","F14","H.",7,176,"Play"
"giVSMoV9",17,"Henning","BBCIUVW","E10","BI.",10,232,"Play"
"giVSMoV9",18,"BasicBot","EEJKLNR","12H","J.",13,189,"Play"
"giVSMoV9",19,"Henning","BCOTUVW","N2","WO",14,246,"Play"
"giVSMoV9",20,"BasicBot","EEFKLNR","13G","FE.KELN",43,232,"Play"
"giVSMoV9",21,"Henning","?BCLTUV","10E",".UB",9,255,"Play"
"giVSMoV9",22,"BasicBot","DEMMRSÜ","N11","MÜDEM",43,275,"Play"
"giVSMoV9",23,"Henning","?CHLTVÖ","L12","Ö.T",22,277,"Play"
"giVSMoV9",24,"BasicBot","EHPRSSY","J1","RYES",35,310,"Play"
"giVSMoV9",25,"Henning","?ACHLNV","1E","LACHe.N",33,310,"Play"
"giVSMoV9",26,"BasicBot","AEHNPSS","13B","H.",3,313,"Play"
"giVSMoV9",27,"Henning","AEEENOV","F1",".VE",20,330,"Play"
"giVSMoV9",28,"BasicBot","AEINPSS","15N",".I",12,325,"Play"
"giVSMoV9",29,"Henning","AEENNOÄ","15K","NE",16,346,"Play"
"giVSMoV9",30,"BasicBot","AAENPSS","4J","..A.",8,333,"Play"
"giVSMoV9",31,"Henning","AEEENOÄ","10E","...E.",9,355,"Play"
"giVSMoV9",32,"BasicBot","AEMNPSS","3I","P.S",20,353,"Play"
"giVSMoV9",33,"Henning","?AEENOÄ","13G","........E",16,371,"Play"
"giVSMoV9",34,"BasicBot","AEEFMNS","4D","FASEN",27,380,"Play"
"giVSMoV9",35,"Henning","?AENOÄ","G6","bÄ.",13,384,"Play"
"giVSMoV9",36,"BasicBot","EM","E4",".M",8,388,"Play"
"giVSMoV9",37,"Henning","AENO","6F","O.",6,390,"Play"
"giVSMoV9",38,"BasicBot","E","O5","....E",11,399,"Play"
"giVSMoV9",39,"BasicBot",NA,NA,"(AEN)",6,405,"End"
"7hWAnJYh",1,"kyjo55555","?FINRTU","H7","FUR",12,12,"Play"
"7hWAnJYh",2,"BasicBot","BEIMNTT","8G","B.T",5,5,"Play"
"7hWAnJYh",3,"kyjo55555","?EINTYZ","10H","YEZ",45,57,"Play"
"7hWAnJYh",4,"BasicBot","AEIMNTY","F5","MYNA",23,28,"Play"
"7hWAnJYh",5,"kyjo55555","?DFINNT","6B","FINN.",19,76,"Play"
"7hWAnJYh",6,"BasicBot","AEIIIRT","J10",".ITI",13,41,"Play"
"7hWAnJYh",7,"kyjo55555","?ABDIIT","K11","DIT",18,94,"Play"
"7hWAnJYh",8,"BasicBot","AEINORS","5F",".ORAINES",70,111,"Play"
"7hWAnJYh",9,"kyjo55555","?ABDIMO","4I","AMeBOID",93,187,"Play"
"7hWAnJYh",10,"BasicBot","AAHLPSW","D3","PAW.",18,129,"Play"
"7hWAnJYh",11,"kyjo55555","?IJORTT","O1","JIR.",36,223,"Play"
"7hWAnJYh",12,"BasicBot","AGGHLSX","M3","G..H",16,145,"Play"
"7hWAnJYh",13,"kyjo55555","?HORSTT","12J","..T",6,229,"Play"
"7hWAnJYh",14,"BasicBot","AEGLLSX","J4","..X",28,173,"Play"
"7hWAnJYh",15,"kyjo55555","?AHORST","B6",".ORTH",19,248,"Play"
"7hWAnJYh",16,"BasicBot","AEGLLRS","I13","GAL",12,185,"Play"
"7hWAnJYh",17,"kyjo55555","?AAEKNS","H14","KA",30,278,"Play"
"7hWAnJYh",18,"BasicBot","ELOPRST","3A","PLO.",16,201,"Play"
"7hWAnJYh",19,"kyjo55555","?ACDENS","2D","SCANtED",75,353,"Play"
"7hWAnJYh",20,"BasicBot","EIIRRST","A1","RI.",15,216,"Play"
"7hWAnJYh",21,"kyjo55555","DEELOOV","A8","OE",14,367,"Play"
"7hWAnJYh",22,"BasicBot","AEILRST","1F","LIAR",21,237,"Play"
"7hWAnJYh",23,"kyjo55555","DELOVVW","15G","V..VED",15,382,"Play"
"7hWAnJYh",24,"BasicBot","ACESSTU","M9","CAUSE",24,261,"Play"
"7hWAnJYh",25,"kyjo55555","LNOQUUW","2N","Q.",22,404,"Play"
"7hWAnJYh",26,"BasicBot","EEEEOST","9G","E.E",14,275,"Play"
"7hWAnJYh",27,"kyjo55555","GLNOUUW","11M",".LU",3,407,"Play"
"7hWAnJYh",28,"BasicBot","EEEOOST","J4","...ES",21,296,"Play"
"7hWAnJYh",29,"kyjo55555","EGNOUW","N13","WON",17,424,"Play"
"7hWAnJYh",30,"BasicBot","EEOOT","O11",".TE",10,306,"Play"
"7hWAnJYh",31,"kyjo55555","EGU","10B",".UGE",8,432,"Play"
"7hWAnJYh",32,"kyjo55555",NA,NA,"(EOO)",6,438,"End"
"LKDd8hud",1,"BasicBot","FGILNPW","8D","FLING",26,26,"Play"
"LKDd8hud",2,"kyjo55555","?DFINOT","F7","D.F",7,7,"Play"
"LKDd8hud",3,"BasicBot","?CEPTTW","D6","WE.T",10,36,"Play"
"LKDd8hud",4,"kyjo55555","?HINOOT","H1","sHOOTIN.",86,93,"Play"
"LKDd8hud",5,"BasicBot","?BCMNPT","3G","C.MP",16,52,"Play"
"LKDd8hud",6,"kyjo55555","AAEITUV","5E","VIT.AE",18,111,"Play"
"LKDd8hud",7,"BasicBot","?ABIINT","C5","NAB",20,72,"Play"
"LKDd8hud",8,"kyjo55555","AEESTUW","B5","EW",32,143,"Play"
"LKDd8hud",9,"BasicBot","?EIIRST","1H",".InISTER",71,143,"Play"
"LKDd8hud",10,"kyjo55555","AEMRSTU","9H","STRUMAE",73,216,"Play"
"LKDd8hud",11,"BasicBot","AEEILOU","J7","EU.O",6,149,"Play"
"LKDd8hud",12,"kyjo55555","EHNORRV","M1",".HORN",16,232,"Play"
"LKDd8hud",13,"BasicBot","AEIILNQ","L9",".ENIAL",16,165,"Play"
"LKDd8hud",14,"kyjo55555","AEORRVX","N9",".X",25,257,"Play"
"LKDd8hud",15,"BasicBot","CIOQSTY","N9","..OTIC",30,195,"Play"
"LKDd8hud",16,"kyjo55555","AEJORRV","L3","JOE",35,292,"Play"
"LKDd8hud",17,"BasicBot","AELQSYY",NA,"-QYY",0,195,"Exchange"
"LKDd8hud",18,"kyjo55555","ABGRRUV","N3","BAG",25,317,"Play"
"LKDd8hud",19,"BasicBot","ADELSSZ","A1","LASED",25,220,"Play"
"LKDd8hud",20,"kyjo55555","ERRRUVY",NA,"-RRUVY",0,317,"Exchange"
"LKDd8hud",21,"BasicBot","AILOQSZ","12K","Q.",11,231,"Play"
"LKDd8hud",22,"kyjo55555","EEINPRY","3A",".PINY",20,337,"Play"
"LKDd8hud",23,"BasicBot","AILORSZ","9B","ZI.",13,244,"Play"
"LKDd8hud",24,"kyjo55555","EEGKORR","D1","GO.E",14,351,"Play"
"LKDd8hud",25,"BasicBot","AALORSU","J1",".A.",6,250,"Play"
"LKDd8hud",26,"kyjo55555","ADEKRRY","C9",".RKED",20,371,"Play"
"LKDd8hud",27,"BasicBot","AELORSU","15M","USE",25,275,"Play"
"LKDd8hud",28,"kyjo55555","ADRUVY","13L",".V.D",16,387,"Play"
"LKDd8hud",29,"BasicBot","ALOR","11C",".OA",14,289,"Play"
"LKDd8hud",30,"kyjo55555","ARUY","12E","RYA",8,395,"Play"
"LKDd8hud",31,"BasicBot","LR","4L","...L",5,294,"Play"
"LKDd8hud",32,"kyjo55555","U","10N",".U",9,404,"Play"
"LKDd8hud",33,"kyjo55555",NA,NA,"(R)",2,406,"End"
"PgbieUEY",1,"BasicBot","AFGGTUÜ","8G","FÜG",24,24,"Play"
"PgbieUEY",2,"Henning","DHILOSS","H7","L.D",9,9,"Play"
"PgbieUEY",3,"BasicBot","AEGKNTU","8G","...UNG",18,42,"Play"
"PgbieUEY",4,"Henning","HIOSSSS","I8",".OSS",13,22,"Play"
"PgbieUEY",5,"BasicBot","AEKQRTT",NA,"-QT",0,42,"Exchange"
"PgbieUEY",6,"Henning","AHIMNSS","L5","HIN.",6,28,"Play"
"PgbieUEY",7,"BasicBot","ABEKMRT","4H","KRAMT",42,84,"Play"
"PgbieUEY",8,"Henning","ACMNSST","H1","SAC.T",33,61,"Play"
"PgbieUEY",9,"BasicBot","ABEEUUX","K1","BAU.E",24,108,"Play"
"PgbieUEY",10,"Henning","EEMNSUÄ","1K",".ÄUME",60,121,"Play"
"PgbieUEY",11,"BasicBot","EEEHJUX","5D","JUXE.",34,142,"Play"
"PgbieUEY",12,"Henning","?DEENST","I8","....T",7,128,"Play"
"PgbieUEY",13,"BasicBot","EEHIILS","H12","SEIL",21,163,"Play"
"PgbieUEY",14,"Henning","?BDEENS","15H",".eBENDES",83,211,"Play"
"PgbieUEY",15,"BasicBot","EEHIINS","6B","HIE",15,178,"Play"
"PgbieUEY",16,"Henning","?EHKNSU","8G","......EN",18,229,"Play"
"PgbieUEY",17,"BasicBot","DEILNSU","N1",".UD",10,188,"Play"
"PgbieUEY",18,"Henning","?EHKSUÖ","J13","HÖ.",29,258,"Play"
"PgbieUEY",19,"BasicBot","EEILNPS","N10","PLINS.",36,224,"Play"
"PgbieUEY",20,"Henning","?EKRSTU","1A","KRUSTEn.",83,341,"Play"
"PgbieUEY",21,"Henning","?EKRSTU",NA,"--",-83,258,"Exchange"
"PgbieUEY",22,"BasicBot","CEEEMRT","11I",".EC",12,236,"Play"
"PgbieUEY",23,"Henning","?EKRSTU","1B","KRaUSE.T",60,318,"Play"
"PgbieUEY",24,"BasicBot","AEEEMRT","4H",".....E",11,247,"Play"
"PgbieUEY",25,"Henning","FGIOQRY","N6","YI.",32,350,"Play"
"PgbieUEY",26,"BasicBot","ADEEMRT","12L","ME.D",14,261,"Play"
"PgbieUEY",27,"Henning","AFGNOQR","7D","NAG",12,362,"Play"
"PgbieUEY",28,"BasicBot","AEERTTV","C1",".AVT",18,279,"Play"
"PgbieUEY",29,"Henning","FNOQRRW","F3","FO.",14,376,"Play"
"PgbieUEY",30,"BasicBot","EEEIRTZ","D5","...E",10,289,"Play"
"PgbieUEY",31,"Henning","HNOQRRW","8A","ROH.N",23,399,"Play"
"PgbieUEY",32,"BasicBot","EEIMRTZ","10D","ZIEME.",22,311,"Play"
"PgbieUEY",33,"Henning","NNQRRW","14G","Q.",11,410,"Play"
"PgbieUEY",34,"BasicBot","RT","M8",".T",3,314,"Play"
"PgbieUEY",35,"Henning","NNRRW","E10",".RR",6,416,"Play"
"PgbieUEY",36,"BasicBot","R","E1",".R",2,316,"Play"
"PgbieUEY",37,"BasicBot",NA,NA,"(NNW)",10,326,"End"
"RrsvBktC",1,"BasicBot","EILOORY","8E","OILY",14,14,"Play"
"RrsvBktC",2,"styrofoamp","BGJNPSW","F7","B.G",6,6,"Play"
"RrsvBktC",3,"BasicBot","EEIMORY","7H","MY",18,32,"Play"
"RrsvBktC",4,"styrofoamp","AJNPRSW","10A","PRAWNS",24,30,"Play"
"RrsvBktC",5,"BasicBot","AEEIORR","A8","RA.IER",27,59,"Play"
"RrsvBktC",6,"styrofoamp","EFHIJRW","B6","HIE",16,46,"Play"
"RrsvBktC",7,"BasicBot","AELOOOT","D10",".OO",12,71,"Play"
"RrsvBktC",8,"styrofoamp","FJLRTUW","C12","JUT",29,75,"Play"
"RrsvBktC",9,"BasicBot","AAEELOT","15A","ALE",20,91,"Play"
"RrsvBktC",10,"styrofoamp","EFLNPRW","E12","WE",18,93,"Play"
"RrsvBktC",11,"BasicBot","ACEEFOT","C3","FACET",30,121,"Play"
"RrsvBktC",12,"styrofoamp","EFLNPRZ","B2","ZE",27,120,"Play"
"RrsvBktC",13,"BasicBot","ADEEOOX","5C",".OAXED",32,153,"Play"
"RrsvBktC",14,"styrofoamp","BFLNNPR","4C",".B",16,136,"Play"
"RrsvBktC",15,"BasicBot","EIINOOR",NA,"-IOO",0,153,"Exchange"
"RrsvBktC",16,"styrofoamp","FLNNPRS","G4","N.",2,138,"Play"
"RrsvBktC",17,"BasicBot","DEINQRT",NA,"-DQ",0,153,"Exchange"
"RrsvBktC",18,"styrofoamp","AFLNPRS","4B","L..",17,155,"Play"
"RrsvBktC",19,"BasicBot","EINRSST","6B","..T",11,164,"Play"
"RrsvBktC",20,"styrofoamp","AFNOPRS","F3","FA.",15,170,"Play"
"RrsvBktC",21,"BasicBot","EINRSST","7B","..S",9,173,"Play"
"RrsvBktC",22,"styrofoamp","NOPRSUV","9F",".O",7,177,"Play"
"RrsvBktC",23,"BasicBot","?EINRST","E12","..NT",7,180,"Play"
"RrsvBktC",24,"styrofoamp","MNPRSUV","15E",".URN",12,189,"Play"
"RrsvBktC",25,"BasicBot","?EILNRS","12C","...LS",15,195,"Play"
"RrsvBktC",26,"styrofoamp","CGMPSUV","G12",".PU.",9,198,"Play"
"RrsvBktC",27,"BasicBot","?AEINRU","13G",".UN",6,201,"Play"
"RrsvBktC",28,"styrofoamp","CDGIMSV",NA,"-CMV",0,198,"Exchange"
"RrsvBktC",29,"BasicBot","?AEHINR","7H","..NA",9,210,"Play"
"RrsvBktC",30,"styrofoamp","DGGIISV","K5","VI.",12,210,"Play"
"RrsvBktC",31,"BasicBot","?EHIORV","C9","H.",9,219,"Play"
"RrsvBktC",32,"styrofoamp","DGGIIQS","E2","QI",16,226,"Play"
"RrsvBktC",33,"BasicBot","?EIIORV","14I","OI",6,225,"Play"
"RrsvBktC",34,"styrofoamp","DEGGIOS","J7",".EG",4,230,"Play"
"RrsvBktC",35,"BasicBot","??AEIRV","L7","sAVvIER",77,302,"Play"
"3fi3pJAP",1,"Henning","CEEFHNR","8D","FRECHEN",86,86,"Play"
"3fi3pJAP",2,"BasicBot","ADMORTT","D8",".ORMT",22,22,"Play"
"3fi3pJAP",3,"Henning","ABILNNZ","11D",".ILZ",18,104,"Play"
"3fi3pJAP",4,"BasicBot","ADESSTU","12G","UDS",8,30,"Play"
"3fi3pJAP",5,"Henning","ABKMNNN","H12",".ANK",21,125,"Play"
"3fi3pJAP",6,"BasicBot","AENSTUÖ","J8",".Ö",9,39,"Play"
"3fi3pJAP",7,"Henning","BEFMNNX","13C","FEX",38,163,"Play"
"3fi3pJAP",8,"BasicBot","AENPSTU","11I","ANPUSTE",72,111,"Play"
"3fi3pJAP",9,"Henning","BMNNNUY","O10","B.Y",24,187,"Play"
"3fi3pJAP",10,"BasicBot","AEEEEIM","N10","A.ME",27,138,"Play"
"3fi3pJAP",11,"Henning","MNNNRSU","14M","UNS",20,207,"Play"
"3fi3pJAP",12,"BasicBot","DDEEEIS","9J",".DES",12,150,"Play"
"3fi3pJAP",13,"Henning","EIMNNOR","F13","EIN",19,226,"Play"
"3fi3pJAP",14,"BasicBot","DEEEIMT","15A","DIEME.",33,183,"Play"
"3fi3pJAP",15,"Henning","ELMNORV","10B","VO.",21,247,"Play"
"3fi3pJAP",16,"BasicBot","ABENSTT","O14",".T",6,189,"Play"
"3fi3pJAP",17,"Henning","EGLLMNR","B14","M.",8,255,"Play"
"3fi3pJAP",18,"BasicBot","ABEHNST","L8","H.",5,194,"Play"
"3fi3pJAP",19,"Henning","EGLLNRU","8L",".ELL",23,278,"Play"
"3fi3pJAP",20,"BasicBot","ABEINST","K9",".I.",6,200,"Play"
"3fi3pJAP",21,"Henning","GHINQRU","15H",".ING",8,286,"Play"
"3fi3pJAP",22,"BasicBot","ABENSTÜ","F6","ÜB.N",23,223,"Play"
"3fi3pJAP",23,"Henning","GHJQRUU","E4","RUH",16,302,"Play"
"3fi3pJAP",24,"BasicBot","AEIRRST","4A","RAST.IER",70,293,"Play"
"3fi3pJAP",25,"Henning","GGJQSTU","B2","QU.ST",32,334,"Play"
"3fi3pJAP",26,"BasicBot","CEEEHSÄ","H1","ÄSE.",27,320,"Play"
"3fi3pJAP",27,"Henning","?EGGJKT","2F","GE.",8,342,"Play"
"3fi3pJAP",28,"BasicBot","?CEEHRW","5H","sCHWERE",83,403,"Play"
"3fi3pJAP",29,"Henning","?DGJKTU","L1","JUcK.",36,378,"Play"
"3fi3pJAP",30,"BasicBot","ANNO","13K","NON.",14,417,"Play"
"3fi3pJAP",31,"Henning","DGT","2K","G.T",4,382,"Play"
"3fi3pJAP",32,"BasicBot","A","14A","A.",6,423,"Play"
"3fi3pJAP",33,"BasicBot",NA,NA,"(D)",2,425,"End"
"uaxD5ma3",1,"Mrs.Martine","EEFGHSV",NA,"-FGHV",0,0,"Exchange"
"uaxD5ma3",2,"BasicBot","EEGHLNU","8G","HU",6,6,"Play"
"uaxD5ma3",3,"Mrs.Martine","CDEESST","G4","STEC.",13,13,"Play"
"uaxD5ma3",4,"BasicBot","DEEGLNS","6F","L.G",9,15,"Play"
"uaxD5ma3",5,"Mrs.Martine","DEEEENS","6F","...END",10,23,"Play"
"uaxD5ma3",6,"BasicBot","DEENQRS",NA,"-Q",0,15,"Exchange"
"uaxD5ma3",7,"Mrs.Martine","EEEJSUÜ","I5","J.",7,30,"Play"
"uaxD5ma3",8,"BasicBot","DEEFNRS","9G","ERD",18,33,"Play"
"uaxD5ma3",9,"Mrs.Martine","EEELSUÜ","K4","SÜ.",16,46,"Play"
"uaxD5ma3",10,"BasicBot","EFMNNST","4K",".ENF",14,47,"Play"
"uaxD5ma3",11,"Mrs.Martine","EEELSUU","N2","EL.",14,60,"Play"
"uaxD5ma3",12,"BasicBot","BEMNSTV","2J","VEST.N",23,70,"Play"
"uaxD5ma3",13,"Mrs.Martine","EERSUUÖ","6D","ER......",10,70,"Play"
"uaxD5ma3",14,"BasicBot","ABGIIMT","H1","GIBT",27,97,"Play"
"uaxD5ma3",15,"Mrs.Martine","EENSUUÖ","3H",".Ö",19,89,"Play"
"uaxD5ma3",16,"BasicBot","ABDIIMN","D2","IAMB.N",20,117,"Play"
"uaxD5ma3",17,"Mrs.Martine","AEENSUU","E6",".EUSEN",14,103,"Play"
"uaxD5ma3",18,"BasicBot","?ADEHIO","10I","OHA",12,129,"Play"
"uaxD5ma3",19,"Mrs.Martine","AIMOUUZ","1F","ZU.",6,109,"Play"
"uaxD5ma3",20,"BasicBot","??DEFIM","K9","M.ID",12,141,"Play"
"uaxD5ma3",21,"Mrs.Martine","AGIIMOU","L11","MAG",20,129,"Play"
"uaxD5ma3",22,"BasicBot","??EFNOS","13L",".OF",16,157,"Play"
"uaxD5ma3",23,"Mrs.Martine","IIILOUY","10E",".Y",31,160,"Play"
"uaxD5ma3",24,"BasicBot","??EKNQS","2C","Q.",11,168,"Play"
"uaxD5ma3",25,"Mrs.Martine","IIILORU",NA,"-IIILO",0,160,"Exchange"
"uaxD5ma3",26,"BasicBot","??EEKNS","O4","SEnKErN",86,254,"Play"
"uaxD5ma3",27,"Mrs.Martine","CHNPRRU","I9","..CH",9,169,"Play"
"uaxD5ma3",28,"BasicBot","ADNRTTW","M12","D.WN",10,264,"Play"
"uaxD5ma3",29,"Mrs.Martine","NPRRSUU","12G","PU.",8,177,"Play"
"uaxD5ma3",30,"BasicBot","AEKRRTT","I5","..T",9,273,"Play"
"uaxD5ma3",31,"Mrs.Martine","INORRSU","G12",".O",8,185,"Play"
"uaxD5ma3",32,"BasicBot","AEKRRTÄ","15K","RÄ.KE",57,330,"Play"
"hW8mctEJ",1,"Cappellusman","CEIIJLT",NA,"-CIL",0,0,"Exchange"
"hW8mctEJ",2,"BasicBot","DEEERTT","8C","ERDETET",66,66,"Play"
"hW8mctEJ",3,"Cappellusman","AEIJMNT","7B","TJA",29,29,"Play"
"hW8mctEJ",4,"BasicBot","?IIMNOS","F8",".MIsSION",66,132,"Play"
"hW8mctEJ",5,"Cappellusman","EIKMNPU","15D","PI.KEM",54,83,"Play"
"hW8mctEJ",6,"BasicBot","EENUUUU",NA,"-UUUU",0,132,"Exchange"
"hW8mctEJ",7,"Cappellusman","ILNOSUY","12D","NY.",24,107,"Play"
"hW8mctEJ",8,"BasicBot","DEEHNRS","14E","H.",7,139,"Play"
"hW8mctEJ",9,"Cappellusman","GILNOSU","9A","GONS",19,126,"Play"
"hW8mctEJ",10,"BasicBot","DEENNRS","C7","...S",9,148,"Play"
"hW8mctEJ",11,"Cappellusman","DILTUUÖ","9I","ÖLT",36,162,"Play"
"hW8mctEJ",12,"BasicBot","DEENNRX","13F",".X",17,165,"Play"
"hW8mctEJ",13,"Cappellusman","DEHIMUU",NA,"-DHU",0,162,"Exchange"
"hW8mctEJ",14,"BasicBot","DEENNRZ","L8","NERZEN",30,195,"Play"
"hW8mctEJ",15,"Cappellusman","EILMRUV","H11","VIEL.",22,184,"Play"
"hW8mctEJ",16,"BasicBot","DDDEFNR",NA,"-DDF",0,195,"Exchange"
"hW8mctEJ",17,"Cappellusman","EHIMNRU","M5","HUREN",24,208,"Play"
"hW8mctEJ",18,"BasicBot","ADENRRÜ","J9",".ÜD",21,216,"Play"
"hW8mctEJ",19,"Cappellusman","?IMNSUU",NA,"-UU",0,208,"Exchange"
"hW8mctEJ",20,"BasicBot","AEEFNRR","6K","RA.F",15,231,"Play"
"hW8mctEJ",21,"Cappellusman","?EIMNST","O6","ENTMISt",82,290,"Play"
"hW8mctEJ",22,"BasicBot","EEEFHNR","H6","EH.N",19,250,"Play"
"hW8mctEJ",23,"Cappellusman","ACEIKQU","B2","QUAKE.",40,330,"Play"
"hW8mctEJ",24,"BasicBot","DEEFMRR","4A","F.RM",26,276,"Play"
"hW8mctEJ",25,"Cappellusman","ACHIOUU",NA,"-OUU",0,330,"Exchange"
"hW8mctEJ",26,"BasicBot","DDEEELR","5E","EDEL",17,293,"Play"
"hW8mctEJ",27,"Cappellusman","ACHISUÄ","C1","HI",14,344,"Play"
"hW8mctEJ",28,"BasicBot","ACDENRU","1C",".UREND",24,317,"Play"
"hW8mctEJ",29,"Cappellusman","ABCSUUÄ","11J",".U.",10,354,"Play"
"hW8mctEJ",30,"BasicBot","ABCEGGT","K1","BAGGE.",20,337,"Play"
"hW8mctEJ",31,"Cappellusman","ABCOSUÄ","2J","C.BS",17,371,"Play"
"hW8mctEJ",32,"BasicBot","CSSTUW","N12","SUST",9,346,"Play"
"hW8mctEJ",33,"Cappellusman","AOUÄ","M2",".Ä",14,385,"Play"
"hW8mctEJ",34,"BasicBot","CW","D6","C...",7,353,"Play"
"hW8mctEJ",35,"Cappellusman","AOU","15L","AU.O",18,403,"Play"
"hW8mctEJ",36,"Cappellusman",NA,NA,"(W)",6,409,"End"
"zPcvb5Zn",1,"BasicBot","AMNORTU","8D","MONAT",22,22,"Play"
"zPcvb5Zn",2,"Mrs.Martine","ACENRST","I7","CENTS",22,22,"Play"
"zPcvb5Zn",3,"BasicBot","ELMRSUY","E7","M.LYS",36,58,"Play"
"zPcvb5Zn",4,"Mrs.Martine","AEGHNNR","D10","NAGERN",29,51,"Play"
"zPcvb5Zn",5,"BasicBot","EJRSSUU","13C","J.U",16,74,"Play"
"zPcvb5Zn",6,"Mrs.Martine","AEEFHQU","14A","QUE.",33,84,"Play"
"zPcvb5Zn",7,"BasicBot","ENNRSSU","15C","U.SERN",26,100,"Play"
"zPcvb5Zn",8,"Mrs.Martine","AAEFGHH","11I",".AH",8,92,"Play"
"zPcvb5Zn",9,"BasicBot","FKMMNSS","G7","K.MMS",19,119,"Play"
"zPcvb5Zn",10,"Mrs.Martine","AEEFGHT","7D","A.",8,100,"Play"
"zPcvb5Zn",11,"BasicBot","?DFINST","L9","FINDeST",75,194,"Play"
"zPcvb5Zn",12,"Mrs.Martine","EEFGHTV",NA,"-FGHV",0,100,"Exchange"
"zPcvb5Zn",13,"BasicBot","?BDHPST",NA,"-BDP",0,194,"Exchange"
"zPcvb5Zn",14,"Mrs.Martine","EELNRTÄ","14I","RÄT.ELN",50,150,"Play"
"zPcvb5Zn",15,"BasicBot","?EEHRST","O7","HERbSTE.",77,271,"Play"
"zPcvb5Zn",16,"Mrs.Martine","ACEHISÖ","O7","........S",27,177,"Play"
"zPcvb5Zn",17,"BasicBot","DEEIIOR","A14",".I",33,304,"Play"
"zPcvb5Zn",18,"Mrs.Martine","ACEHIZÖ","9I",".Ö",9,186,"Play"
"zPcvb5Zn",19,"BasicBot","DEEGIOR","N6","DO",9,313,"Play"
"zPcvb5Zn",20,"Mrs.Martine","ACEHIKZ","J13","Z.H",11,197,"Play"
"zPcvb5Zn",21,"BasicBot","EEGINRT","11I","....T",6,319,"Play"
"zPcvb5Zn",22,"Mrs.Martine","ACDEIKW","G13","WI.",8,205,"Play"
"zPcvb5Zn",23,"BasicBot","EEGINRU","9N","U.",2,321,"Play"
"zPcvb5Zn",24,"Mrs.Martine","ACDEEIK","D6","K..",8,213,"Play"
"zPcvb5Zn",25,"BasicBot","EEGINRX",NA,"-X",0,321,"Exchange"
"zPcvb5Zn",26,"Mrs.Martine","ACDEEIO",NA,"-CDIO",0,213,"Exchange"
"zPcvb5Zn",27,"BasicBot","EEGGINR",NA,"-G",0,321,"Exchange"
"zPcvb5Zn",28,"Mrs.Martine","ABEEELV",NA,"-ELV",0,213,"Exchange"
"zPcvb5Zn",29,"BasicBot","EEEGINR","10G",".E.",5,326,"Play"
"zPcvb5Zn",30,"Mrs.Martine","ABCEEHU","D4","AB...",24,237,"Play"
"zPcvb5Zn",31,"BasicBot","EEGINRU","6M","U.",2,328,"Play"
"zPcvb5Zn",32,"Mrs.Martine","CEEHILU","4C","L.UCH",10,247,"Play"
"zPcvb5Zn",33,"BasicBot","EEGGINR","11C","G..",4,332,"Play"
"zPcvb5Zn",34,"Mrs.Martine","EEEIPVÜ","C1","VIE.",20,267,"Play"
"zPcvb5Zn",35,"BasicBot","DEEGINR","1A","DI.EN",33,365,"Play"
"zPcvb5Zn",36,"Mrs.Martine","DEEFPXÜ","2B","X.",36,303,"Play"
"zPcvb5Zn",37,"BasicBot","EEEGIRR","H1","GERE",30,395,"Play"
"zPcvb5Zn",38,"Mrs.Martine","DEEFNPÜ","3A","FE.",16,319,"Play"
"zPcvb5Zn",39,"BasicBot","BEIOR","L4","BEO",16,411,"Play"
"zPcvb5Zn",40,"Mrs.Martine","DENPÜ","G4",".Ü",8,327,"Play"
"zPcvb5Zn",41,"BasicBot","IR","2F","IR.",5,416,"Play"
"zPcvb5Zn",42,"BasicBot",NA,NA,"(DENP)",14,430,"End"
"mAMNqgKo",1,"BasicBot","EHHMNRY","8D","HYMEN",38,38,"Play"
"mAMNqgKo",2,"Henning","CIMORTÜ","E5","TOR.",28,28,"Play"
"mAMNqgKo",3,"BasicBot","AACEHRU","F8",".AU",7,45,"Play"
"mAMNqgKo",4,"Henning","CIKMNÄÜ","E10","NICK",22,50,"Play"
"mAMNqgKo",5,"BasicBot","ACDEHRT","6D","D.",3,48,"Play"
"mAMNqgKo",6,"Henning","BGGMSÄÜ","D8",".Ü",8,58,"Play"
"mAMNqgKo",7,"BasicBot","ACEHLRT","H1","LACHTER.",95,143,"Play"
"mAMNqgKo",8,"BasicBot","HFNEKSD",NA,"(challenge)",5,148,"Six-Zero Rule"
"mAMNqgKo",9,"Henning","BGGMSSÄ","11D","G.S",10,68,"Play"
"mAMNqgKo",10,"BasicBot","DEFHKNS","14D","FEHS",23,171,"Play"
"mAMNqgKo",11,"Henning","BEGIMSÄ","15G","ÄSE",31,99,"Play"
"mAMNqgKo",12,"BasicBot","DIKNNUU","4H",".UNNI",12,183,"Play"
"mAMNqgKo",13,"Henning","BEEGIIM","K2","EI.BIEG",20,119,"Play"
"mAMNqgKo",14,"BasicBot","ADEEKSU","4A","DUKES",33,216,"Play"
"mAMNqgKo",15,"Henning","EHLMMPS","9J","HELM",22,141,"Play"
"mAMNqgKo",16,"BasicBot","AEFNRUW","B1","ANW.RF",38,254,"Play"
